    0.104018261007977617E+04   -0.913787577598998979E+00   -0.417739325553681873E+00   -0.703472801061246766E-01   -0.559549224036041792E+00   -0.355332102900736846E+01   -0.375969236958868613E+01   -0.182060547135371209E+01    0.281213307265069989E+01    0.170178065972612202E+01    0.101131033914257906E+01   -0.137379512334404808E+03
    0.105410146473621489E+04   -0.112425000307363843E+01   -0.105849215910305716E+00    0.696203552750018773E-02   -0.326383873696352911E+00   -0.389216212508571591E+01   -0.242545019167831333E+01   -0.127334878676289165E+01    0.493189694417548841E+00    0.810606543038785432E+00    0.101333569396659562E+01   -0.137201444147109896E+03
    0.117719405796106457E+04   -0.168855621462077732E+01   -0.774080871177510677E+00    0.203803041754759384E+00   -0.212065921736546814E+00   -0.382368444483742209E+01   -0.420645538945388964E+01   -0.195159235096552330E+01    0.234214640300472521E+01    0.686073517146366996E+00    0.100313294516625073E+01   -0.137114987244834168E+03
    0.102594715205890543E+04   -0.584311183874205220E+00   -0.256196151691303609E+00    0.513281015027677867E-01   -0.508632176634520761E+00   -0.308810246674516620E+01   -0.289862883409529815E+01   -0.155307435834326069E+01    0.344466248370110373E+01   -0.127583606627820423E+00    0.101147162427099202E+01   -0.137077777961700122E+03
    0.117545231061356253E+04   -0.226706031917165873E+01   -0.185569493190170709E+01    0.691862644688590045E-01   -0.482849285441817155E+00   -0.368396499531852228E+01   -0.154155309239696248E+01   -0.187746101643635432E+01    0.211925906006223164E+01    0.129282248137584510E+01    0.998660897604645492E+00   -0.137070498422327859E+03
    0.117435086091398716E+04   -0.178656495340695942E+01   -0.189418564810611945E+01   -0.149864690491551045E+00   -0.324883335241044513E+00   -0.358841749872547844E+01   -0.456494007714837036E+01   -0.184628646103145821E+01    0.340779845868989151E+01    0.142393277892243297E+01    0.995203211377399199E+00   -0.137063814283854526E+03
    0.979120034112496114E+03   -0.344048685509621421E-01   -0.470784401381772799E+00   -0.944003437407776591E-01   -0.368407809131028774E+00   -0.322102351024222688E+01   -0.401420362522079710E+01   -0.864760448822550876E+00    0.329816478202362973E+01    0.120037465447963676E+00    0.101077341822071709E+01   -0.137051352372101150E+03
    0.110584403524349705E+04   -0.140309613110473164E+01   -0.751989281313163005E+00   -0.303488020004221148E-01   -0.388651311425599166E+00   -0.220536725611780593E+01   -0.356842084715728269E+01   -0.732181726583509551E+00    0.291872796859196815E+00    0.218284654487767504E+01    0.100595693886894355E+01   -0.136955242107721574E+03
    0.114242475879149379E+04   -0.131833513710882544E+01   -0.115783661690565709E+01    0.888013541184822230E-01   -0.385316903598568183E+00   -0.609545813172132434E+01   -0.211995031010917767E+00   -0.108998674329178025E+01    0.193157521281011357E+01   -0.838075904053388498E+00    0.996579901413805924E+00   -0.136904040920743455E+03
    0.112350814350545670E+04   -0.143004198600310639E+01   -0.224604061768561980E+01   -0.146015985181776387E+00   -0.398001705311926468E+00   -0.533346266308899608E+01   -0.124326074044256929E+01   -0.437984805602827043E+00    0.346296663737361632E+01   -0.561535717605592843E+00    0.984541472486466729E+00   -0.136875162739000757E+03
    0.113634154357519651E+04   -0.164069852740928979E+01   -0.616132356878122955E+00    0.244005926983981158E+00   -0.367452399337470315E+00   -0.528418120098109068E+01   -0.210628389172932851E+01   -0.184029281257860333E-01    0.321979405464772395E+01   -0.498930929715694305E+00    0.100481529866679287E+01   -0.136872330150104574E+03
    0.112189924927567154E+04   -0.156278483498405341E+01   -0.876891592343846060E+00    0.717923873643488974E-01   -0.531305471731252643E+00   -0.458099604163217045E+01   -0.882882685791872124E+00   -0.177375818923779516E+01    0.877487051940885054E+00   -0.458275202262239389E+00    0.100262586413977561E+01   -0.136854375471586536E+03
    0.118227835234120607E+04   -0.156045828010872389E+01   -0.295472474656840811E+01   -0.692275010124263623E-01   -0.461074160322884952E+00   -0.606819317730981389E+01   -0.347139232866134773E+01   -0.934160567449878299E+00    0.163362908609731328E+01   -0.635265375425496437E+00    0.976615930259769782E+00   -0.136820101222148651E+03
    0.123700306142701174E+04   -0.182533970317310024E+01   -0.198054880178485337E+01   -0.778434868761390675E-01   -0.228011444724991463E+00   -0.367688034990758084E+01   -0.210466621947405397E+01   -0.134488002231401538E+01    0.220085592829159760E+01    0.782069001039984890E+00    0.989820890375490148E+00   -0.136758587692967694E+03
    0.106410354387443658E+04   -0.456288764068419894E+00   -0.224271319179960571E-01   -0.462491090934658011E-01   -0.421669658308107431E+00   -0.402572156336777276E+01   -0.145618695465260561E+01   -0.771763812218310141E+00    0.622954658096865788E+00    0.173152226585247959E+01    0.101389326596672058E+01   -0.136741827021787799E+03
    0.122310677531999499E+04   -0.205349773179603101E+01   -0.182938284030665832E+01    0.239814387339233992E+00   -0.232555973891077183E+00   -0.410361786781572402E+01   -0.333446593165048544E+01   -0.100055017624894593E+01    0.213661716740373286E+01   -0.413614101906639497E+00    0.994006946216428933E+00   -0.136720070187986181E+03
    0.115322027452777047E+04   -0.155311474002601502E+01   -0.250352224897098452E+01    0.107409888574148127E-01   -0.453849670195880073E+00   -0.245796692016778096E+01    0.156425243325606811E+00   -0.656181582877010339E+00    0.179253608719632473E+01    0.140026348793767141E+01    0.985253714690366378E+00   -0.136715918114985357E+03
    0.114914237396191129E+04   -0.175489059664958602E+01   -0.152627223344345597E+01    0.190730974117859997E+00   -0.360080780368124964E+00   -0.510059677892607244E+01   -0.593030176724446001E+01   -0.134693910547650875E+01    0.346921985748254169E+01    0.186598634116770867E+01    0.997220470678875315E+00   -0.136660888525661846E+03
    0.108318736206714266E+04   -0.142470241738183168E+01   -0.213604945850257799E+00    0.164675892640793631E+00   -0.284633512642843201E+00   -0.634538136435603484E+01   -0.660310391714011402E+00    0.287683513401332469E+00    0.297600159272265818E+01    0.226481763876290110E+01    0.101129918546591302E+01   -0.136652602256333012E+03
    0.102831308431430080E+04   -0.496843342364190921E+00   -0.551144681603429554E+00    0.425859336529015309E-01   -0.200303811507975826E+00   -0.278381341290318751E+01   -0.157137820521445848E+01   -0.111466628721347605E+01    0.176575124540667283E+01   -0.488462379219303244E-01    0.100913263710906986E+01   -0.136631182842994008E+03
    0.121245064236747476E+04   -0.225558243807381009E+01   -0.221168106145187782E+01    0.585854555045015601E-01   -0.363343779042589521E+00   -0.232652440726511589E+01    0.102304728537794332E+01   -0.247428669786453614E+00    0.364443580289057811E+01   -0.988990277802360929E+00    0.996050617503907554E+00   -0.136573436601980575E+03
    0.124929327675655804E+04   -0.254333238972953568E+01   -0.266588059400613897E+01    0.128813612984468584E+00   -0.334852472772317444E+00   -0.397390033396531805E+01   -0.909015167472158492E+00   -0.850169442227250327E+00    0.128593690694654628E+01   -0.327888166327118924E+00    0.998809770524722751E+00   -0.136547643631923506E+03
    0.120962850454948011E+04   -0.219587554202064172E+01   -0.153285696507526015E+01   -0.760181743522616582E-01   -0.346098797968773297E+00   -0.570324312018240498E+01   -0.552600253289865506E+01   -0.147900713036230558E+01    0.292899155752031115E+01   -0.549140770269596956E+00    0.999143963376026623E+00   -0.136544736145595493E+03
    0.106345121039411083E+04   -0.527403808673683194E+00   -0.145657048061624383E+00   -0.643674789940043013E-01   -0.392254937268337045E+00   -0.301624907564549360E+01   -0.468521557422540713E+01   -0.135504302690414002E+01    0.942408036808143668E+00   -0.997484935655747584E+00    0.101230847300008930E+01   -0.136482361977408090E+03
    0.101858098777378689E+04   -0.872197717884765300E+00   -0.343982447701035809E+00    0.294350392168523101E-01   -0.462579068596665088E+00   -0.413891909205544462E+01   -0.354759966353855916E+01   -0.930463181983572696E+00    0.896395502403526390E+00    0.226161812968134335E+01    0.101265485060982829E+01   -0.136428926948846907E+03
    0.114017226371328661E+04   -0.975528708769706210E+00   -0.761131775410545774E+00    0.890313375676150542E-01   -0.260832428222731227E+00   -0.184118450943856660E+01   -0.355483732913129380E+01   -0.294083679160146438E-01    0.222559614186069377E+01    0.153351686321081004E+01    0.100289427299330258E+01   -0.136425496171623706E+03
    0.116050309160278516E+04   -0.151390296110256872E+01   -0.183137994170918361E+01   -0.743849367897466696E-01   -0.443022177118375549E+00   -0.371694281619413314E+01    0.447641237977411288E+00    0.171025910638494594E+00    0.265328228918419784E+01   -0.613118102777788110E+00    0.988575391743779619E+00   -0.136391701206114391E+03
    0.110697766240811188E+04   -0.138570950122018655E+01   -0.417433397725654132E+00    0.181775888643578298E-01   -0.378484359640675283E+00   -0.620320938208654660E+01   -0.567147483199545377E+01   -0.124863167210194881E+01    0.161629561479176576E+01   -0.868038329221781702E+00    0.100881372041933615E+01   -0.136378305117514628E+03
    0.120669404567525953E+04   -0.165791883514726490E+01   -0.242970061091920186E+01    0.245076117971185781E-01   -0.300294908524437076E+00   -0.249375225621852259E+01   -0.356620037732343409E+00   -0.465784224879363773E+00    0.166714655932978095E+01    0.680374354097096123E+00    0.982125800861965770E+00   -0.136374225255410835E+03
    0.121959542605764659E+04   -0.152403409999770645E+01   -0.180293031177475660E+01    0.368093844053101193E-01   -0.290258122063396407E+00   -0.239984027198682970E+01   -0.168822959593323940E+01   -0.931851687983647814E+00    0.144702412283670045E+01    0.179345602836463769E+01    0.988141997066600553E+00   -0.136372752603360595E+03
    0.117301842058838520E+04   -0.901680454436700529E+00   -0.569360207403034835E+00    0.966732031884443010E-01   -0.226087857010003557E+00   -0.459831866172979620E+01   -0.102519579842523978E+01    0.114588462358545584E+00    0.192248683533797249E+01   -0.105919772000429901E+01    0.100280121358358709E+01   -0.136318011515370785E+03
    0.117844866387202910E+04   -0.234558573642767332E+01   -0.270824804311814393E+01    0.443361330072162829E-01   -0.489581524409567592E+00   -0.420967850923863018E+01   -0.131422279004492903E+01   -0.171684320782180455E+01    0.997819719072081335E+00    0.117468175229755545E+01    0.998302644576605003E+00   -0.136315431314789265E+03
    0.124751550856248923E+04   -0.187548662498022778E+01   -0.167259581632312493E+01   -0.190863147121454357E+00   -0.375963437208989504E+00   -0.597996733751923060E+01   -0.476428079497794155E+01   -0.264234154542697386E+00    0.263260780597742139E+01   -0.882156264452662597E+00    0.992425383243574988E+00   -0.136299255080004912E+03
    0.109355475243192359E+04   -0.121220799549119485E+01   -0.468494427347458497E+00   -0.830692120183584848E-01   -0.406744264564895541E+00   -0.469984051454320984E+01   -0.133885105105318125E+01   -0.677311938583098794E+00    0.343365139526052765E+01    0.359952732149484866E+00    0.100833213758909634E+01   -0.136295321470583303E+03
    0.109510672845015688E+04   -0.156639795851380081E+01   -0.962760556257527433E+00    0.862300086307046243E-01   -0.547044915668753351E+00   -0.483521966435637296E+01   -0.570490977312105407E+00   -0.904624980009661961E+00    0.281399704814662677E+01    0.178671995349355228E+01    0.100387388198418037E+01   -0.136294363219432768E+03
    0.119472911325002178E+04   -0.206729462576082312E+01   -0.166736276939733918E+01    0.140592434570103286E+00   -0.489919395687447690E+00   -0.385175987019452037E+01    0.545215937795722749E+00   -0.946313970664542481E+00    0.852019493209644485E-01    0.122797382352787032E+01    0.995415670705490863E+00   -0.136258657205743361E+03
    0.121858630814234994E+04   -0.221374942741781755E+01   -0.221819824051843550E+01   -0.176242068608816860E+00   -0.464500592805745516E+00   -0.538037295003159333E+01   -0.530873966621207938E+01   -0.460735210908917558E+00    0.129779197603681218E+01    0.237992048233010323E+01    0.998595869478405396E+00   -0.136237995603308775E+03
    0.123734432063439681E+04   -0.212781351872580915E+01   -0.194220599335374011E+01   -0.139762592792001206E+00   -0.379075600831446646E+00   -0.351308689777175154E+01   -0.432781513969532128E+01   -0.340634120932823858E+00    0.239577811952639097E+01   -0.444329787086256367E+00    0.995159828280657299E+00   -0.136232920768708652E+03
    0.116223916166861477E+04   -0.125581225559913889E+01   -0.200556096402045192E+01    0.149035688509817188E+00   -0.216006968677996403E+00   -0.258139539702900400E+01   -0.436385555510593726E+01   -0.147652586010474440E+01    0.253524072902651865E+01   -0.403866246861051437E+00    0.981669254879637521E+00   -0.136204487595257547E+03
    0.110643704350074313E+04   -0.141634760174077412E+01   -0.135413060736204072E+01    0.156770849084280073E-01   -0.448766394681683778E+00   -0.414763441447866477E+01   -0.317102144688300314E+01   -0.103980452882441332E+01    0.306454215071671587E+01    0.182360866819508338E+01    0.997993271122101344E+00   -0.136195259761708883E+03
    0.937697753334738536E+03   -0.342045192220847838E-01   -0.528569176046166156E+00   -0.641439091351476698E-01   -0.458414990160917579E+00   -0.501437106749278616E+01   -0.626726998453031836E+01   -0.884723335364310914E+00    0.368140732254047043E+01   -0.353127913316420461E+00    0.101126288926836616E+01   -0.136156025148944394E+03
    0.107090220629322675E+04   -0.106964425705914001E+01   -0.598257739291833346E+00    0.912129756803663483E-01   -0.233753054170385166E+00   -0.248706658901401489E+01   -0.635594720590516182E+01   -0.178405944066721722E+01    0.179059551333949907E+01    0.210607564032524053E+01    0.100866866071079864E+01   -0.136154293946637551E+03
    0.115362732028843288E+04   -0.141319127560229640E+01   -0.148559570027731902E+01    0.685400337348562871E-02   -0.357114251999193666E+00   -0.159519615381421165E+01   -0.324096320860198173E+01   -0.147288953499394548E+01    0.262522380102692310E+01    0.222317164954651325E+01    0.994331506161479250E+00   -0.136153120288598018E+03
    0.120900052006018404E+04   -0.227592536880493901E+01   -0.127747780393589072E+01    0.119944340209086064E+00   -0.294866561176236441E+00   -0.239718126216072491E+01    0.226982279952345767E+00    0.362355407808286678E+00    0.333199958823792741E+01   -0.523710961896865612E+00    0.100046282639773976E+01   -0.136142749612876202E+03
    0.109029883436738328E+04   -0.136778483726193811E+01   -0.924573414177380037E+00    0.119894919196699146E+00   -0.388202239336332244E+00   -0.506870823729934727E+01   -0.193478337828136349E+01   -0.159677964620481649E+01    0.207912135095379780E+01   -0.321656762518178319E+00    0.100256677305529873E+01   -0.136134507547709035E+03
    0.105234678030721034E+04   -0.638115658222628390E+00   -0.442968643360670988E+00   -0.256993409727079403E+00   -0.336155185544074753E+00   -0.363205233577768283E+01   -0.355685673744733144E+01   -0.134081710650915431E+01    0.396326404266084964E+01   -0.994436955249061505E+00    0.101081350471850895E+01   -0.136090550652387577E+03
    0.109924305151758153E+04   -0.106596382495759778E+01   -0.103592436507297347E+01   -0.546290599543666211E-01   -0.262815592481752347E+00   -0.345685806240272431E+01   -0.407097945436935849E+01   -0.102941707100668101E+01    0.220106470252433883E+01    0.591720674061544827E+00    0.100033493589311262E+01   -0.136019051946772208E+03
    0.114935144848240566E+04   -0.176143520722888081E+01   -0.204210529823073772E+01   -0.122132466736261547E+00   -0.571129230492686268E+00   -0.554950632956821188E+01   -0.429875442787186923E+01   -0.877391098061551800E+00    0.131426645925383423E+01    0.169552315198036574E+01    0.993707767253523500E+00   -0.135983359533836165E+03
    0.992080746641573228E+03   -0.449839352714821228E+00   -0.567119748819532088E+00    0.919649722062461095E-01   -0.276026652752717538E+00   -0.522402808329375468E+01   -0.477180690976526023E+01   -0.241685518796241672E+00    0.280100985662969171E+01    0.114049123023480981E+01    0.100948310919608764E+01   -0.135963118007651644E+03
    0.111846407263774336E+04   -0.117331767194414649E+01   -0.466393988840025475E+00    0.822806418077224322E-01   -0.259629412973342522E+00   -0.558167247703074576E+01   -0.123807275448846088E+01   -0.323260773190498618E+00    0.286010708428457505E+01    0.223855356886614842E+01    0.100809589115248688E+01   -0.135962999218572861E+03
    0.120015885298530839E+04   -0.141709070652629343E+01   -0.248819264807010221E+01    0.333219653510814950E+00   -0.206578990529203033E+00   -0.155738556182252008E+01   -0.119658932340679014E+01   -0.130506413951051070E+01    0.694595713038603901E+00    0.927188566741978804E-01    0.973990179845962367E+00   -0.135930771781269812E+03
    0.117447439006048717E+04   -0.207589108096191888E+01   -0.237735175728474335E+01    0.139177004980608476E+00   -0.453443910658785532E+00   -0.415583823103070671E+01    0.664255409715069467E+00   -0.162008527420924198E+01    0.195743012122445559E+01    0.178675647584240238E+01    0.996409819030032229E+00   -0.135915539272909342E+03
    0.121346006934258207E+04   -0.179130582047984466E+01   -0.148982942632077719E+01   -0.176111348141791968E+00   -0.387599768035672199E+00   -0.619470709789582230E+01   -0.154124698704182084E+01   -0.290683498290019271E+00    0.353187924758665384E+01    0.115509255059532379E+01    0.994640479703175040E+00   -0.135895814782060427E+03
    0.120392631869056822E+04   -0.187441186039050778E+01   -0.233340716760111233E+01   -0.151001698634416481E-01   -0.242665685249496388E+00   -0.348431373822953283E+01   -0.463686363326903006E+01   -0.501596321877211704E+00    0.200785825716475896E+01    0.244809555358980724E+01    0.992665769368035855E+00   -0.135893123128462094E+03
    0.114177139184958901E+04   -0.171542092745054164E+01   -0.108576361389960607E+01   -0.437170992506707989E-02   -0.540715726965218080E+00   -0.240757199290351753E+01   -0.262818388371635159E+01   -0.116506056133730440E+01    0.361322383637750333E+01    0.222780614047879411E-01    0.100046991463297230E+01   -0.135886655651504810E+03
    0.109841905428720656E+04   -0.890764670086562127E+00   -0.400464061515557024E+00    0.628520365201028497E-01   -0.179583191828960320E+00   -0.553737155367149292E+01   -0.484477472245116303E+01   -0.946453265821842971E+00    0.358819789719820470E+01   -0.108055893139861148E+01    0.100906781717548855E+01   -0.135877983763647308E+03
    0.116885236929754774E+04   -0.169093646749458215E+01   -0.921248354929942170E+00   -0.209358342293341160E+00   -0.401981315594273303E+00   -0.326126212871031473E+01   -0.503671120502917624E+01   -0.124332294003022126E+01    0.326232473697540271E+00    0.283982042860721151E+00    0.100252041574825546E+01   -0.135867254760385890E+03
    0.100090644647620502E+04   -0.251532966421990078E+00   -0.476517471648854052E+00   -0.182314036420316405E+00   -0.435625003815641065E+00   -0.302367451277969490E+01   -0.322169732231386252E+01   -0.144808248274198403E+01    0.182765286002813565E+01   -0.739316046211439648E+00    0.101070930140242954E+01   -0.135854015142702394E+03
    0.116383299872375392E+04   -0.133597926061231753E+01   -0.204290529097420670E+01   -0.412705515865465777E-01   -0.329630977036859507E+00   -0.486799902311426891E+01   -0.190123324101530944E+01   -0.149100756197624751E+01    0.327870479432702311E+01    0.173896693377126432E+01    0.984767084075379495E+00   -0.135848480238094339E+03
    0.126496653583786474E+04   -0.219958078541399793E+01   -0.232066728734111116E+01    0.324268918697141473E-01   -0.227430997572040328E+00   -0.536965432025339062E+01   -0.186643076313079437E+01    0.168338328809108706E+00    0.378665627395325899E+01    0.101008226891586617E+01    0.993405232688638007E+00   -0.135829980414214702E+03
    0.949704429996483668E+03   -0.126564750617237376E+00   -0.531962549874864354E+00   -0.385877681178858900E-01   -0.425161160374823766E+00   -0.635783074660592895E+01   -0.400114883596843107E+01   -0.122766260499503810E+01    0.374813955702262236E+01   -0.428094314568397749E+00    0.101118903998347465E+01   -0.135810077845580253E+03
    0.119247856810907228E+04   -0.208542394160426170E+01   -0.172994930942771319E+01    0.395359641976842369E-01   -0.421559269238713563E+00   -0.361927880073577413E+01    0.943237193768217130E+00   -0.791416064973059274E+00    0.724092127605675762E+00    0.142827638730431872E+01    0.998123111920066641E+00   -0.135754249728567629E+03
    0.115261899095353215E+04   -0.184153346518719196E+01   -0.160306590035594376E+01   -0.155688680504562305E+00   -0.468637518327010394E+00   -0.560860328242092443E+01   -0.278399314746329907E+01   -0.120051626931633537E+01    0.218919589930761038E+01    0.980732349495507805E+00    0.996866019625686217E+00   -0.135727344652636845E+03
    0.963895972756052743E+03   -0.738605648382062441E-02   -0.430469686909263682E+00    0.615749293857197344E-01   -0.410381307429361630E+00   -0.396673806668532958E+01   -0.392417589926821453E+01   -0.149823905202984742E+01    0.246460358381197064E+01   -0.543668221821826059E+00    0.101096522770805164E+01   -0.135726546520827412E+03
    0.125533213279184315E+04   -0.211136819491287886E+01   -0.214090876452042167E+01   -0.898711601907553614E-01   -0.313725935660996047E+00   -0.529846073758689151E+01   -0.634819482824800030E+01    0.120714327844834379E+00    0.339184716595288593E+01    0.597154692741318271E+00    0.993072605212746873E+00   -0.135720311823956251E+03
    0.119878455328901737E+04   -0.137722206536956060E+01   -0.260614252437629634E+01   -0.146180248372842048E+00   -0.266933497244855378E+00   -0.309254949193457129E+01   -0.376390127643839278E+01   -0.126789555798636489E+01    0.181769903167941060E+01    0.654426543846241771E+00    0.972442991913507027E+00   -0.135689918615691482E+03
    0.111993903908899665E+04   -0.129802202483003848E+01   -0.820371315880226604E+00   -0.138093175552353342E+00   -0.375539457372727092E+00   -0.460427448162021502E+01   -0.282909405696944471E+01   -0.189011322630008083E+01    0.335778435607123482E+01    0.731981969793353393E+00    0.100402145632383721E+01   -0.135687894613052151E+03
    0.997666925399127990E+03   -0.139748416750514970E+00   -0.439817716399173886E+00    0.946295566505552799E-01   -0.291452230903618048E+00   -0.326232667805088994E+01   -0.635478156046964759E+01   -0.674670879811581692E+00    0.331695249639288869E+00    0.165087668851356284E+00    0.101016161142038619E+01   -0.135640344882909005E+03
    0.114973399858505718E+04   -0.184883678794929285E+01   -0.138805665361987995E+01   -0.111905498554378147E+00   -0.555075331600360267E+00   -0.648801628492273164E+01   -0.137399039820972968E+01   -0.137899821970493708E+01    0.236822558283493079E+01    0.147773425008277037E+01    0.100010028672575713E+01   -0.135637712339467697E+03
    0.119554478660392897E+04   -0.207234446163781927E+01   -0.136067628565955867E+01   -0.128517138752942461E+00   -0.422426668366734592E+00   -0.608085649763435487E+01   -0.409346237081221798E+01   -0.794694839132710218E+00    0.364456463326890745E+01    0.446717853767794715E+00    0.999501201411226781E+00   -0.135599157069242636E+03
    0.116041349733198945E+04   -0.182584318479720498E+01   -0.191726897164192556E+01   -0.655329357521949873E-02   -0.558108360311748264E+00   -0.414421434217260831E+01   -0.168664617291055352E+01   -0.705818899765519037E+00    0.243218694623262666E+01    0.334710946450229585E+00    0.992641121598409226E+00   -0.135546495286411641E+03
    0.114857562535986290E+04   -0.155192315876604336E+01   -0.106368595125098531E+01    0.930801267913832220E-01   -0.352780936637579590E+00   -0.552832351249237686E+01   -0.583754542937355403E+01   -0.306585588958465216E+00    0.369362439039115786E+01    0.233451638247129623E+01    0.100119707957949977E+01   -0.135544857521602012E+03
    0.106895750751692822E+04   -0.689442975663939084E+00   -0.226843577188730272E+00   -0.939482340016846162E-01   -0.386173682218099001E+00   -0.244420956281815638E+01   -0.787840529925213140E+00   -0.453996635824067907E+00    0.123171505000745385E+01   -0.134130057458896168E+00    0.101105482858676554E+01   -0.135512635175178559E+03
