 0.3300, 0.0400, 0.12825, 0.00149
 0.3825, 0.0125, 0.12852, 0.00111
 0.4032, 0.0081, 0.12701, 0.00106
 0.4182, 0.0069, 0.12598, 0.00077
 0.4325, 0.0075, 0.12689, 0.00103
 0.4450, 0.0050, 0.12633, 0.00101
 0.4550, 0.0050, 0.12653, 0.00091
 0.4650, 0.0050, 0.12704, 0.00085
 0.4750, 0.0050, 0.12622, 0.00088
 0.4850, 0.0050, 0.12559, 0.00083
 0.4950, 0.0050, 0.12529, 0.00097
 0.5050, 0.0050, 0.12401, 0.00108
 0.5150, 0.0050, 0.12518, 0.00107
 0.5250, 0.0050, 0.12471, 0.00109
 0.5350, 0.0050, 0.12390, 0.00101
 0.5450, 0.0050, 0.12707, 0.00116
 0.5550, 0.0050, 0.12431, 0.00122
 0.5650, 0.0050, 0.12528, 0.00114
 0.5750, 0.0050, 0.12434, 0.00137
 0.5839, 0.0039, 0.12713, 0.00137
 0.5896, 0.0018, 0.12702, 0.00229
 0.5991, 0.0078, 0.12446, 0.00113
 0.6135, 0.0065, 0.12240, 0.00177
 0.6250, 0.0050, 0.12292, 0.00122
 0.6375, 0.0075, 0.12365, 0.00113
 0.6525, 0.0075, 0.12611, 0.00129
 0.6700, 0.0100, 0.12609, 0.00114
 0.6900, 0.0100, 0.12585, 0.00113
 0.7100, 0.0100, 0.12342, 0.00114
 0.7325, 0.0125, 0.12561, 0.00138
 0.7548, 0.0098, 0.12452, 0.00112
 0.7683, 0.0037, 0.13338, 0.00200
 0.7910, 0.0190, 0.12422, 0.00138
 0.8293, 0.0192, 0.12584, 0.00142
 0.8735, 0.0250, 0.12706, 0.00086
 0.9643, 0.0658, 0.12551, 0.00162
 1.1440, 0.0100, 0.12340, 0.00078
 1.1640, 0.0100, 0.12420, 0.00102
 1.1840, 0.0100, 0.12536, 0.00073
 1.2040, 0.0100, 0.12564, 0.00075
 1.2240, 0.0100, 0.12587, 0.00068
 1.2440, 0.0100, 0.12403, 0.00066
 1.2640, 0.0100, 0.12530, 0.00077
 1.2840, 0.0100, 0.12586, 0.00084
 1.3040, 0.0100, 0.12474, 0.00068
 1.3240, 0.0100, 0.12442, 0.00087
 1.3440, 0.0100, 0.12501, 0.00086
 1.3640, 0.0100, 0.12645, 0.00087
 1.3840, 0.0100, 0.12661, 0.00076
 1.4040, 0.0100, 0.12565, 0.00093
 1.4240, 0.0100, 0.12573, 0.00093
 1.4440, 0.0100, 0.12463, 0.00119
 1.4640, 0.0100, 0.12548, 0.00124
 1.4840, 0.0100, 0.12787, 0.00103
 1.5040, 0.0100, 0.12646, 0.00144
 1.5240, 0.0100, 0.12648, 0.00136
 1.5440, 0.0100, 0.12651, 0.00138
 1.5640, 0.0100, 0.12446, 0.00177
 1.5840, 0.0100, 0.12387, 0.00190
 3.6000, 0.4000, 0.12429, 0.00130
 4.5000, 0.4000, 0.12134, 0.00175
