 0.3350, 0.0450, 0.12135, 0.00087
 0.4050, 0.0250, 0.12073, 0.00056
 0.4550, 0.0250, 0.12000, 0.00025
 0.5020, 0.0220, 0.12022, 0.00031
 0.5470, 0.0230, 0.12067, 0.00035
 0.5550, 0.0250, 0.11973, 0.00057
 0.6050, 0.0250, 0.12012, 0.00059
 0.6550, 0.0250, 0.12033, 0.00051
 0.7050, 0.0250, 0.11925, 0.00076
 0.7600, 0.0300, 0.11951, 0.00051
 0.8200, 0.0300, 0.11947, 0.00078
 0.9400, 0.0900, 0.11967, 0.00082
 1.1630, 0.0260, 0.11975, 0.00051
 1.2150, 0.0260, 0.11902, 0.00085
 1.2670, 0.0260, 0.11912, 0.00050
 1.3190, 0.0260, 0.11829, 0.00050
 1.3710, 0.0260, 0.11977, 0.00052
 1.4230, 0.0260, 0.11913, 0.00053
 1.4750, 0.0260, 0.11926, 0.00052
 1.5270, 0.0260, 0.11989, 0.00061
 1.5790, 0.0260, 0.11849, 0.00066
 1.6310, 0.0260, 0.11830, 0.00065
 3.6000, 0.4000, 0.11722, 0.00138
 4.5000, 0.4000, 0.11773, 0.00183
