0.4200000,0.07000000,0.01998548,0.00017813
0.5300000,0.04000000,0.01976555,0.00015184
0.5800000,0.05000000,0.01979649,0.00019698
0.6800000,0.05000000,0.01946025,0.00016740
0.7795000,0.04950000,0.01976836,0.00022496
0.9295000,0.10050000,0.01968409,0.00022448
1.1370000,0.05000000,0.01952727,0.00013695
1.2370000,0.05000000,0.01938778,0.00009190
1.3370000,0.05000000,0.01958320,0.00008676
1.4370000,0.05000000,0.01994874,0.00011017
1.5369999,0.05000000,0.01983590,0.00015774
1.6370000,0.05000000,0.01963922,0.00010931
3.5599999,0.38000000,0.01938778,0.00028962
4.5000000,0.56000000,0.02019241,0.00033251
