0.5600000,0.01500000,0.06929860,0.00125970
0.5950000,0.02000000,0.07011220,0.00086930
0.6300000,0.01500000,0.07094630,0.00099550
0.6675000,0.02250000,0.07053210,0.00079680
0.7325000,0.04250000,0.06891700,0.00074240
0.8300000,0.05500000,0.07218900,0.00074110
0.9575000,0.07250000,0.07030150,0.00101130
1.1545303,0.02315000,0.07128366,0.00030399
1.2008303,0.02315000,0.07009572,0.00030710
1.2471303,0.02315000,0.07054903,0.00036839
1.2934303,0.02315000,0.07098970,0.00037185
1.3397303,0.02315000,0.07205169,0.00034762
1.3860303,0.02315000,0.07266496,0.00035145
1.4323303,0.02315000,0.07293648,0.00031647
1.4786303,0.02315000,0.07164567,0.00031631
1.5249304,0.02315000,0.07123791,0.00038157
1.5712303,0.02315000,0.07033423,0.00057833
1.6175303,0.02315000,0.06909948,0.00045155
3.5999999,0.38000000,0.07119000,0.00091000
4.5000000,0.56000000,0.07140000,0.00120000
