8.927953093545082375e-01,1.467656788410842683e-02,1.436236614489397878e-01,2.826267839786122948e-04
9.221484451227249801e-01,1.467656788410831581e-02,1.434027869626030016e-01,2.326051061634082373e-04
9.515015808909417228e-01,1.467656788410837132e-02,1.437103682243557612e-01,2.777328888544927654e-04
9.808547166591584654e-01,1.467656788410842683e-02,1.436917913064038321e-01,2.207141596309858400e-04
1.010207852427375208e+00,1.467656788410842683e-02,1.434969817900765832e-01,2.307859785712074174e-04
1.039560988195592284e+00,1.467656788410842683e-02,1.434513870202077934e-01,2.106561022358899304e-04
1.066468029316457677e+00,1.223047323675696685e-02,1.433340852545341992e-01,2.115998908826244307e-04
1.082400000000000000e+00,4.900000000000000000e-03,1.450792890000000000e-01,3.343000000000000000e-04
1.101936401703052848e+00,1.345352056043280786e-02,1.434775933292634920e-01,2.385001663592345444e-04
1.127620395500242623e+00,1.223047323675685583e-02,1.436459047661566568e-01,2.672529563034764521e-04
1.133000000000000007e+00,1.270999999999999908e-02,1.439553239544588970e-01,2.053299999999999874e-04
1.157999999999999918e+00,1.270999999999999908e-02,1.442714480812365974e-01,1.909900000000000128e-04
1.183999999999999941e+00,1.270999999999999908e-02,1.434758894248554240e-01,1.955399999999999879e-04
1.209000000000000075e+00,1.270999999999999908e-02,1.434464076609811567e-01,1.885900000000000087e-04
1.235000000000000098e+00,1.270999999999999908e-02,1.432990093636482276e-01,2.062599999999999937e-04
1.260000000000000009e+00,1.270999999999999908e-02,1.434289391466252450e-01,1.746399999999999949e-04
1.284999999999999920e+00,1.270999999999999908e-02,1.438713741528072632e-01,2.158799999999999998e-04
1.310999999999999943e+00,1.270999999999999908e-02,1.442841734729235492e-01,1.735999999999999913e-04
1.336000000000000076e+00,1.270999999999999908e-02,1.440218088630793591e-01,1.982800000000000057e-04
1.362000000000000099e+00,1.270999999999999908e-02,1.447173911861678874e-01,1.661800000000000115e-04
1.387000000000000011e+00,1.270999999999999908e-02,1.444936135143766176e-01,1.664299999999999905e-04
1.413000000000000034e+00,1.270999999999999908e-02,1.448234897144442257e-01,1.799000000000000089e-04
1.437999999999999945e+00,1.270999999999999908e-02,1.445921949241218418e-01,2.148399999999999962e-04
1.463999999999999968e+00,1.270999999999999908e-02,1.441408034344786593e-01,1.772800000000000103e-04
1.489000000000000101e+00,1.270999999999999908e-02,1.441073876765169293e-01,2.399000000000000036e-04
1.514999999999999902e+00,1.270999999999999908e-02,1.440906910530140583e-01,2.329599999999999922e-04
1.540000000000000036e+00,1.270999999999999908e-02,1.435040735053118299e-01,2.094800000000000069e-04
1.564999999999999947e+00,1.270999999999999908e-02,1.433947783807728582e-01,2.236100000000000088e-04
1.590999999999999970e+00,1.270999999999999908e-02,1.434600977680439149e-01,1.955600000000000047e-04
1.616000000000000103e+00,1.270999999999999908e-02,1.435110497160619614e-01,2.269100000000000077e-04
