0.33000,0.04000000,0.16530629,0.00371212
0.38250,0.01250000,0.16295265,0.00208765
0.40315,0.00815000,0.16398603,0.00154427
0.41815,0.00685000,0.1656406,0.00099831
0.43250,0.00750000,0.16387793,0.00113206
0.44500,0.00500000,0.16354235,0.00110487
0.45500,0.00500000,0.16435485,0.00112126
0.46500,0.00500000,0.16579905,0.00088184
0.47500,0.00500000,0.16384743,0.00117137
0.48500,0.00500000,0.16393306,0.00087311
0.49500,0.00500000,0.16318824,0.00116787
0.50500,0.00500000,0.16550485,0.00083078
0.51500,0.00500000,0.16616776,0.00117669
0.52500,0.00500000,0.16532825,0.00072744
0.53500,0.00500000,0.16363751,0.00098937
0.54500,0.00500000,0.16578338,0.0008963
0.55500,0.00500000,0.16450483,0.00081601
0.56500,0.00500000,0.16415496,0.00084406
0.57500,0.00500000,0.16565916,0.00170237
0.58390,0.00390000,0.16345897,0.00192154
0.58955,0.00175000,0.16857658,0.00206075
0.59915,0.00785000,0.16433903,0.00109884
0.61350,0.00650000,0.16309806,0.00104531
0.62500,0.00500000,0.16407126,0.00157101
0.63750,0.00750000,0.16388416,0.00093772
0.65250,0.00750000,0.16179295,0.00085813
0.67000,0.01000000,0.16438918,0.00101953
0.69000,0.01000000,0.16231437,0.00168028
0.71000,0.01000000,0.16307028,0.00090287
0.73250,0.01250000,0.16268186,0.00067302
0.75475,0.00975000,0.16479145,0.00125527
0.76825,0.00375000,0.15943441,0.00308586
0.79100,0.01900000,0.16632386,0.00120733
0.82925,0.01925000,0.16372221,0.00079797
0.87350,0.02500000,0.16413412,0.00094968
0.96425,0.06575000,0.16458642,0.00087977
3.55726,0.34181000,0.16305000,0.00050000
4.4930,0.56,0.16390,0.00110
